ev,ts,n_sched,n_reqs,n_tokens_unpadded,n_tokens_padded,cudagraph_mode,start,end,duration_ms,role,dp,tp,pid,overlap_ms,overlap_ratio,max_active_recv
forward_start,1780281084.1297834,47,47,47,48,FULL,1780281084.1297834,1780281084.129973,0.1895427703857422,decode,1,0,452712,0.0553131103515625,0.2918238993710692,1
forward_start,1780281084.1326973,42,42,42,48,FULL,1780281084.1326973,1780281084.1329203,0.22292137145996094,decode,0,0,452715,0.22292137145996094,1.0,1
forward_start,1780281084.14185,47,47,47,48,FULL,1780281084.14185,1780281084.1420386,0.18858909606933594,decode,1,0,452712,0.18858909606933594,1.0,1
forward_start,1780281084.1418898,42,42,42,48,FULL,1780281084.1418898,1780281084.1420965,0.2067089080810547,decode,0,0,452715,0.2067089080810547,1.0,1
forward_start,1780281084.1539083,47,47,47,48,FULL,1780281084.1539083,1780281084.1540956,0.18739700317382812,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.1539145,42,42,42,48,FULL,1780281084.1539145,1780281084.1541214,0.20694732666015625,decode,0,0,452715,0.0,0.0,0
forward_start,1780281084.166219,43,43,43,48,FULL,1780281084.166219,1780281084.1664608,0.24175643920898438,decode,0,0,452715,0.0,0.0,0
forward_start,1780281084.1662407,47,47,47,48,FULL,1780281084.1662407,1780281084.1664448,0.2040863037109375,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.1780658,43,43,43,48,FULL,1780281084.1780658,1780281084.1782622,0.1964569091796875,decode,0,0,452715,0.0,0.0,0
forward_start,1780281084.1781566,47,47,47,48,FULL,1780281084.1781566,1780281084.1783648,0.20813941955566406,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.1902423,43,43,43,48,FULL,1780281084.1902423,1780281084.190473,0.2307891845703125,decode,0,0,452715,0.0,0.0,0
forward_start,1780281084.1902895,47,47,47,48,FULL,1780281084.1902895,1780281084.1904967,0.2071857452392578,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.2027793,42,42,42,48,FULL,1780281084.2027793,1780281084.2029738,0.194549560546875,decode,0,0,452715,0.0,0.0,0
forward_start,1780281084.2028496,47,47,47,48,FULL,1780281084.2028496,1780281084.2030373,0.1876354217529297,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.214865,42,42,42,48,FULL,1780281084.214865,1780281084.2150595,0.194549560546875,decode,0,0,452715,0.0,0.0,0
forward_start,1780281084.2149582,47,47,47,48,FULL,1780281084.2149582,1780281084.2151477,0.1895427703857422,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.2274556,42,42,42,48,FULL,1780281084.2274556,1780281084.2276862,0.23055076599121094,decode,0,0,452715,0.0,0.0,0
forward_start,1780281084.2274854,47,47,47,48,FULL,1780281084.2274854,1780281084.227673,0.1876354217529297,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.2394042,42,42,42,48,FULL,1780281084.2394042,1780281084.2396135,0.20933151245117188,decode,0,0,452715,0.0,0.0,0
forward_start,1780281084.2394276,47,47,47,48,FULL,1780281084.2394276,1780281084.239614,0.18644332885742188,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.2515736,42,42,42,48,FULL,1780281084.2515736,1780281084.2517614,0.18787384033203125,decode,0,0,452715,0.0,0.0,0
forward_start,1780281084.2516525,47,47,47,48,FULL,1780281084.2516525,1780281084.2518337,0.1811981201171875,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.2643282,42,42,42,48,FULL,1780281084.2643282,1780281084.264582,0.2536773681640625,decode,0,0,452715,0.0,0.0,0
forward_start,1780281084.2643936,47,47,47,48,FULL,1780281084.2643936,1780281084.2645838,0.19025802612304688,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.2758791,42,42,42,48,FULL,1780281084.2758791,1780281084.2760863,0.2071857452392578,decode,0,0,452715,0.0,0.0,0
forward_start,1780281084.2759173,47,47,47,48,FULL,1780281084.2759173,1780281084.2761083,0.19097328186035156,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.2883599,47,47,47,48,FULL,1780281084.2883599,1780281084.2885525,0.1926422119140625,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.3023071,42,42,42,48,FULL,1780281084.3023071,1780281084.3026185,0.3113746643066406,decode,0,0,452715,0.3113746643066406,1.0,1
forward_start,1780281084.3051662,42,42,42,48,FULL,1780281084.3051662,1780281084.3053937,0.22745132446289062,decode,0,0,452715,0.22745132446289062,1.0,1
forward_start,1780281084.3052688,47,47,47,48,FULL,1780281084.3052688,1780281084.3054724,0.20360946655273438,decode,1,0,452712,0.20360946655273438,1.0,1
forward_start,1780281084.3164392,42,42,42,48,FULL,1780281084.3164392,1780281084.316631,0.1919269561767578,decode,0,0,452715,0.1919269561767578,1.0,1
forward_start,1780281084.3164747,47,47,47,48,FULL,1780281084.3164747,1780281084.3166494,0.1747608184814453,decode,1,0,452712,0.1747608184814453,1.0,1
forward_start,1780281084.328864,42,42,42,48,FULL,1780281084.328864,1780281084.3290596,0.19550323486328125,decode,0,0,452715,0.0,0.0,0
forward_start,1780281084.3289554,47,47,47,48,FULL,1780281084.3289554,1780281084.3291442,0.1888275146484375,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.3412018,43,43,43,48,FULL,1780281084.3412018,1780281084.34142,0.2181529998779297,decode,0,0,452715,0.0,0.0,0
forward_start,1780281084.3412895,47,47,47,48,FULL,1780281084.3412895,1780281084.3414927,0.20313262939453125,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.3531919,43,43,43,48,FULL,1780281084.3531919,1780281084.3534298,0.23794174194335938,decode,0,0,452715,0.0,0.0,0
forward_start,1780281084.353225,47,47,47,48,FULL,1780281084.353225,1780281084.3534322,0.2071857452392578,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.365484,47,47,47,48,FULL,1780281084.365484,1780281084.3656712,0.18715858459472656,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.3768883,43,43,43,48,FULL,1780281084.3768883,1780281084.37718,0.2918243408203125,decode,0,0,452715,0.2918243408203125,1.0,1
forward_start,1780281084.3799343,43,43,43,48,FULL,1780281084.3799343,1780281084.3801823,0.247955322265625,decode,0,0,452715,0.247955322265625,1.0,1
forward_start,1780281084.3799987,47,47,47,48,FULL,1780281084.3799987,1780281084.3801877,0.18906593322753906,decode,1,0,452712,0.18906593322753906,1.0,1
forward_start,1780281084.391142,43,43,43,48,FULL,1780281084.391142,1780281084.391352,0.21004676818847656,decode,0,0,452715,0.21004676818847656,1.0,1
forward_start,1780281084.391219,47,47,47,48,FULL,1780281084.391219,1780281084.3914163,0.19741058349609375,decode,1,0,452712,0.16570091247558594,0.8393719806763285,1
forward_start,1780281084.403241,43,43,43,48,FULL,1780281084.403241,1780281084.4034746,0.23365020751953125,decode,0,0,452715,0.0,0.0,0
forward_start,1780281084.4033287,47,47,47,48,FULL,1780281084.4033287,1780281084.4035347,0.20599365234375,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.4157925,44,44,44,48,FULL,1780281084.4157925,1780281084.4159842,0.19168853759765625,decode,0,0,452715,0.0,0.0,0
forward_start,1780281084.4158225,47,47,47,48,FULL,1780281084.4158225,1780281084.4160094,0.186920166015625,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.4279838,44,44,44,48,FULL,1780281084.4279838,1780281084.4281979,0.21409988403320312,decode,0,0,452715,0.0,0.0,0
forward_start,1780281084.4280314,47,47,47,48,FULL,1780281084.4280314,1780281084.4282198,0.18835067749023438,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.4404328,47,47,47,48,FULL,1780281084.4404328,1780281084.440621,0.1881122589111328,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.450851,44,44,44,48,FULL,1780281084.450851,1780281084.4511344,0.2834796905517578,decode,0,0,452715,0.2834796905517578,1.0,1
forward_start,1780281084.4539738,44,44,44,48,FULL,1780281084.4539738,1780281084.4542253,0.25153160095214844,decode,0,0,452715,0.34809112548828125,1.3838862559241707,2
forward_start,1780281084.4565072,47,47,47,48,FULL,1780281084.4565072,1780281084.4567482,0.2410411834716797,decode,1,0,452712,0.4820823669433594,2.0,2
forward_start,1780281084.465651,47,47,47,48,FULL,1780281084.465651,1780281084.4658346,0.18358230590820312,decode,1,0,452712,0.4901885986328125,2.67012987012987,3
forward_start,1780281084.4699106,44,44,44,48,FULL,1780281084.4699106,1780281084.470129,0.21839141845703125,decode,0,0,452715,0.4367828369140625,2.0,2
forward_start,1780281084.4781296,44,44,44,48,FULL,1780281084.4781296,1780281084.4783244,0.19478797912597656,decode,0,0,452715,0.19478797912597656,1.0,1
forward_start,1780281084.4781902,47,47,47,48,FULL,1780281084.4781902,1780281084.4783957,0.20551681518554688,decode,1,0,452712,0.19240379333496094,0.9361948955916474,1
forward_start,1780281084.4898171,45,45,45,48,FULL,1780281084.4898171,1780281084.4900107,0.19359588623046875,decode,0,0,452715,0.0,0.0,0
forward_start,1780281084.4898498,48,48,48,48,FULL,1780281084.4898498,1780281084.4900386,0.1888275146484375,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.5019484,46,46,46,48,FULL,1780281084.5019484,1780281084.5021434,0.19502639770507812,decode,0,0,452715,0.0,0.0,0
forward_start,1780281084.5019631,48,48,48,48,FULL,1780281084.5019631,1780281084.5021515,0.18835067749023438,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.5141158,48,48,48,48,FULL,1780281084.5141158,1780281084.5143037,0.18787384033203125,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.5141165,46,46,46,48,FULL,1780281084.5141165,1780281084.5143223,0.20575523376464844,decode,0,0,452715,0.0,0.0,0
forward_start,1780281084.5265236,46,46,46,48,FULL,1780281084.5265236,1780281084.5267274,0.20384788513183594,decode,0,0,452715,0.0,0.0,0
forward_start,1780281084.532399,48,48,48,48,FULL,1780281084.532399,1780281084.5326219,0.22292137145996094,decode,1,0,452712,0.22292137145996094,1.0,1
forward_start,1780281084.538557,48,48,48,48,FULL,1780281084.538557,1780281084.538765,0.2079010009765625,decode,1,0,452712,0.2079010009765625,1.0,1
forward_start,1780281084.5385628,46,46,46,48,FULL,1780281084.5385628,1780281084.538766,0.20313262939453125,decode,0,0,452715,0.20313262939453125,1.0,1
forward_start,1780281084.550784,48,48,48,48,FULL,1780281084.550784,1780281084.550974,0.18978118896484375,decode,1,0,452712,0.18978118896484375,1.0,1
forward_start,1780281084.5603771,46,46,46,48,FULL,1780281084.5603771,1780281084.5606773,0.3001689910888672,decode,0,0,452715,0.3001689910888672,1.0,1
forward_start,1780281084.5639083,48,48,48,48,FULL,1780281084.5639083,1780281084.5640922,0.1838207244873047,decode,1,0,452712,0.1838207244873047,1.0,1
forward_start,1780281084.5639913,46,46,46,48,FULL,1780281084.5639913,1780281084.5642538,0.2624988555908203,decode,0,0,452715,0.2624988555908203,1.0,1
forward_start,1780281084.575151,46,46,46,56,FULL,1780281084.575151,1780281084.5753863,0.2353191375732422,decode,0,0,452715,0.2353191375732422,1.0,1
forward_start,1780281084.5752091,49,49,49,56,FULL,1780281084.5752091,1780281084.5754225,0.21338462829589844,decode,1,0,452712,0.21338462829589844,1.0,1
forward_start,1780281084.5872924,49,49,49,56,FULL,1780281084.5872924,1780281084.587511,0.2186298370361328,decode,1,0,452712,0.1285076141357422,0.5877862595419847,1
forward_start,1780281084.587982,46,46,46,56,FULL,1780281084.587982,1780281084.5882077,0.2257823944091797,decode,0,0,452715,0.2257823944091797,1.0,1
forward_start,1780281084.599784,49,49,49,56,FULL,1780281084.599784,1780281084.5999699,0.18596649169921875,decode,1,0,452712,0.18596649169921875,1.0,1
forward_start,1780281084.599794,47,47,47,56,FULL,1780281084.599794,1780281084.6000018,0.2079010009765625,decode,0,0,452715,0.2079010009765625,1.0,1
forward_start,1780281084.6115324,47,47,47,56,FULL,1780281084.6115324,1780281084.611733,0.20051002502441406,decode,0,0,452715,0.0,0.0,0
forward_start,1780281084.6115851,49,49,49,56,FULL,1780281084.6115851,1780281084.6117694,0.1842975616455078,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.624138,48,48,48,56,FULL,1780281084.624138,1780281084.6243606,0.2224445343017578,decode,0,0,452715,0.0,0.0,0
forward_start,1780281084.62417,49,49,49,56,FULL,1780281084.62417,1780281084.6243792,0.2090930938720703,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.6364202,49,49,49,56,FULL,1780281084.6364202,1780281084.636607,0.18668174743652344,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.645883,48,48,48,56,FULL,1780281084.645883,1780281084.646203,0.3199577331542969,decode,0,0,452715,0.3199577331542969,1.0,1
forward_start,1780281084.649051,48,48,48,56,FULL,1780281084.649051,1780281084.6493316,0.28061866760253906,decode,0,0,452715,0.28061866760253906,1.0,1
forward_start,1780281084.649062,49,49,49,56,FULL,1780281084.649062,1780281084.6492524,0.19049644470214844,decode,1,0,452712,0.19049644470214844,1.0,1
forward_start,1780281084.6608815,48,48,48,56,FULL,1780281084.6608815,1780281084.6610847,0.20313262939453125,decode,0,0,452715,0.20313262939453125,1.0,1
forward_start,1780281084.6609035,49,49,49,56,FULL,1780281084.6609035,1780281084.6611044,0.2009868621826172,decode,1,0,452712,0.2009868621826172,1.0,1
forward_start,1780281084.672848,48,48,48,56,FULL,1780281084.672848,1780281084.6730404,0.19240379333496094,decode,0,0,452715,0.0,0.0,0
forward_start,1780281084.6729143,49,49,49,56,FULL,1780281084.6729143,1780281084.673103,0.1888275146484375,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.6854959,49,49,49,56,FULL,1780281084.6854959,1780281084.6856997,0.20384788513183594,decode,0,0,452715,0.0,0.0,0
forward_start,1780281084.685535,49,49,49,56,FULL,1780281084.685535,1780281084.6857245,0.1895427703857422,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.6977682,49,49,49,56,FULL,1780281084.6977682,1780281084.6979556,0.18739700317382812,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.7146022,49,49,49,56,FULL,1780281084.7146022,1780281084.714798,0.1957416534423828,decode,0,0,452715,0.1957416534423828,1.0,1
forward_start,1780281084.7177136,49,49,49,56,FULL,1780281084.7177136,1780281084.7178946,0.18095970153808594,decode,1,0,452712,0.18095970153808594,1.0,1
forward_start,1780281084.717719,49,49,49,56,FULL,1780281084.717719,1780281084.717932,0.2129077911376953,decode,0,0,452715,0.2129077911376953,1.0,1
forward_start,1780281084.7292254,49,49,49,56,FULL,1780281084.7292254,1780281084.7294703,0.2448558807373047,decode,0,0,452715,0.2448558807373047,1.0,1
forward_start,1780281084.729258,49,49,49,56,FULL,1780281084.729258,1780281084.7294688,0.21076202392578125,decode,1,0,452712,0.21076202392578125,1.0,1
forward_start,1780281084.7416117,49,49,49,56,FULL,1780281084.7416117,1780281084.7418156,0.20384788513183594,decode,0,0,452715,0.03790855407714844,0.18596491228070175,1
forward_start,1780281084.7422504,49,49,49,56,FULL,1780281084.7422504,1780281084.7425022,0.25177001953125,decode,1,0,452712,0.25177001953125,1.0,1
forward_start,1780281084.7540193,49,49,49,56,FULL,1780281084.7540193,1780281084.754205,0.1857280731201172,decode,1,0,452712,0.3230571746826172,1.7394094993581515,2
forward_start,1780281084.7559242,50,50,50,56,FULL,1780281084.7559242,1780281084.7561464,0.22220611572265625,decode,0,0,452715,0.22220611572265625,1.0,1
forward_start,1780281084.7662265,49,49,49,56,FULL,1780281084.7662265,1780281084.766469,0.24247169494628906,decode,0,0,452715,0.24247169494628906,1.0,1
forward_start,1780281084.766256,49,49,49,56,FULL,1780281084.766256,1780281084.7664657,0.20956993103027344,decode,1,0,452712,0.20956993103027344,1.0,1
forward_start,1780281084.7787542,49,49,49,56,FULL,1780281084.7787542,1780281084.7789428,0.18858909606933594,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.7787783,49,49,49,56,FULL,1780281084.7787783,1780281084.7789826,0.20432472229003906,decode,0,0,452715,0.0,0.0,0
forward_start,1780281084.7911472,49,49,49,56,FULL,1780281084.7911472,1780281084.7913544,0.2071857452392578,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.7911918,50,50,50,56,FULL,1780281084.7911918,1780281084.7916362,0.4444122314453125,decode,0,0,452715,0.0,0.0,0
forward_start,1780281084.8034868,49,49,49,56,FULL,1780281084.8034868,1780281084.8036716,0.18477439880371094,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.8035364,49,49,49,56,FULL,1780281084.8035364,1780281084.8037488,0.2124309539794922,decode,0,0,452715,0.0,0.0,0
forward_start,1780281084.815649,49,49,49,56,FULL,1780281084.815649,1780281084.815836,0.186920166015625,decode,1,0,452712,0.017404556274414062,0.09311224489795919,1
forward_start,1780281084.821565,48,48,48,56,FULL,1780281084.821565,1780281084.82179,0.225067138671875,decode,0,0,452715,0.225067138671875,1.0,1
forward_start,1780281084.8280704,48,48,48,56,FULL,1780281084.8280704,1780281084.828287,0.21648406982421875,decode,0,0,452715,0.396728515625,1.8325991189427313,2
forward_start,1780281084.8286095,49,49,49,56,FULL,1780281084.8286095,1780281084.8288496,0.24008750915527344,decode,1,0,452712,0.24008750915527344,1.0,1
forward_start,1780281084.840185,49,49,49,56,FULL,1780281084.840185,1780281084.840394,0.2090930938720703,decode,1,0,452712,0.2090930938720703,1.0,1
forward_start,1780281084.8402245,48,48,48,56,FULL,1780281084.8402245,1780281084.8404646,0.24008750915527344,decode,0,0,452715,0.20623207092285156,0.858987090367428,1
forward_start,1780281084.8526173,49,49,49,56,FULL,1780281084.8526173,1780281084.8528094,0.19216537475585938,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.8526335,49,49,49,56,FULL,1780281084.8526335,1780281084.8528435,0.21004676818847656,decode,0,0,452715,0.0,0.0,0
forward_start,1780281084.8651733,49,49,49,56,FULL,1780281084.8651733,1780281084.865407,0.23365020751953125,decode,0,0,452715,0.0,0.0,0
forward_start,1780281084.8651855,50,50,50,56,FULL,1780281084.8651855,1780281084.8653946,0.2090930938720703,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.8779292,50,50,50,56,FULL,1780281084.8779292,1780281084.8781166,0.18739700317382812,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.8779547,48,48,48,56,FULL,1780281084.8779547,1780281084.8781607,0.20599365234375,decode,0,0,452715,0.0,0.0,0
forward_start,1780281084.8897223,50,50,50,56,FULL,1780281084.8897223,1780281084.88991,0.1876354217529297,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.889799,48,48,48,56,FULL,1780281084.889799,1780281084.890008,0.20885467529296875,decode,0,0,452715,0.0,0.0,0
forward_start,1780281084.901987,48,48,48,56,FULL,1780281084.901987,1780281084.902193,0.20599365234375,decode,0,0,452715,0.0,0.0,0
forward_start,1780281084.902027,50,50,50,56,FULL,1780281084.902027,1780281084.902212,0.1850128173828125,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.9163907,50,50,50,56,FULL,1780281084.9163907,1780281084.91663,0.23937225341796875,decode,1,0,452712,0.4787445068359375,2.0,2
forward_start,1780281084.9242826,48,48,48,56,FULL,1780281084.9242826,1780281084.9246104,0.32782554626464844,decode,0,0,452715,0.6556510925292969,2.0,2
forward_start,1780281084.9274032,48,48,48,56,FULL,1780281084.9274032,1780281084.9276643,0.26106834411621094,decode,0,0,452715,0.5221366882324219,2.0,2
forward_start,1780281084.927461,50,50,50,56,FULL,1780281084.927461,1780281084.9276488,0.18787384033203125,decode,1,0,452712,0.3757476806640625,2.0,2
forward_start,1780281084.9393144,48,48,48,56,FULL,1780281084.9393144,1780281084.9395769,0.2624988555908203,decode,0,0,452715,0.0,0.0,0
forward_start,1780281084.9393203,50,50,50,56,FULL,1780281084.9393203,1780281084.9395206,0.2002716064453125,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.951386,49,49,49,56,FULL,1780281084.951386,1780281084.9516287,0.24271011352539062,decode,0,0,452715,0.0,0.0,0
forward_start,1780281084.9513924,51,51,51,56,FULL,1780281084.9513924,1780281084.9515805,0.1881122589111328,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.9636312,49,49,49,56,FULL,1780281084.9636312,1780281084.9638324,0.20122528076171875,decode,0,0,452715,0.0,0.0,0
forward_start,1780281084.963633,51,51,51,56,FULL,1780281084.963633,1780281084.9638188,0.1857280731201172,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.9761605,49,49,49,56,FULL,1780281084.9761605,1780281084.976392,0.2315044403076172,decode,0,0,452715,0.0,0.0,0
forward_start,1780281084.976176,51,51,51,56,FULL,1780281084.976176,1780281084.976381,0.20503997802734375,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.9889529,51,51,51,56,FULL,1780281084.9889529,1780281084.98914,0.18715858459472656,decode,1,0,452712,0.0,0.0,0
forward_start,1780281084.989018,49,49,49,56,FULL,1780281084.989018,1780281084.9892342,0.2162456512451172,decode,0,0,452715,0.0,0.0,0
forward_start,1780281085.0008817,51,51,51,56,FULL,1780281085.0008817,1780281085.0010684,0.18668174743652344,decode,1,0,452712,0.0,0.0,0
forward_start,1780281085.000888,49,49,49,56,FULL,1780281085.000888,1780281085.0010862,0.19812583923339844,decode,0,0,452715,0.0,0.0,0
forward_start,1780281085.013174,49,49,49,56,FULL,1780281085.013174,1780281085.0136244,0.45037269592285156,decode,0,0,452715,0.0,0.0,0
forward_start,1780281085.0132725,51,51,51,56,FULL,1780281085.0132725,1780281085.0134997,0.22721290588378906,decode,1,0,452712,0.0,0.0,0
forward_start,1780281085.0254838,49,49,49,56,FULL,1780281085.0254838,1780281085.0256872,0.2033710479736328,decode,0,0,452715,0.0,0.0,0
forward_start,1780281085.0255837,51,51,51,56,FULL,1780281085.0255837,1780281085.0257661,0.1823902130126953,decode,1,0,452712,0.0,0.0,0
forward_start,1780281085.0379572,48,48,48,56,FULL,1780281085.0379572,1780281085.0381603,0.20313262939453125,decode,0,0,452715,0.0,0.0,0
forward_start,1780281085.0379646,51,51,51,56,FULL,1780281085.0379646,1780281085.0381525,0.18787384033203125,decode,1,0,452712,0.0,0.0,0
forward_start,1780281085.04993,51,51,51,56,FULL,1780281085.04993,1780281085.0501022,0.17213821411132812,decode,1,0,452712,0.0,0.0,0
forward_start,1780281085.0499997,48,48,48,56,FULL,1780281085.0499997,1780281085.050207,0.2071857452392578,decode,0,0,452715,0.0,0.0,0
forward_start,1780281085.0627291,50,50,50,56,FULL,1780281085.0627291,1780281085.062906,0.17690658569335938,decode,1,0,452712,0.0,0.0,0
forward_start,1780281085.0627453,48,48,48,56,FULL,1780281085.0627453,1780281085.062953,0.20766258239746094,decode,0,0,452715,0.0,0.0,0
forward_start,1780281085.074969,49,49,49,56,FULL,1780281085.074969,1780281085.075142,0.1728534698486328,decode,1,0,452712,0.0,0.0,0
forward_start,1780281085.0749917,48,48,48,56,FULL,1780281085.0749917,1780281085.0751932,0.2014636993408203,decode,0,0,452715,0.0,0.0,0
forward_start,1780281085.0876212,48,48,48,56,FULL,1780281085.0876212,1780281085.0878263,0.20503997802734375,decode,0,0,452715,0.0,0.0,0
forward_start,1780281085.087637,49,49,49,56,FULL,1780281085.087637,1780281085.0878243,0.18739700317382812,decode,1,0,452712,0.0,0.0,0
forward_start,1780281085.1050668,49,49,49,56,FULL,1780281085.1050668,1780281085.105316,0.2491474151611328,decode,1,0,452712,0.4982948303222656,2.0,2
forward_start,1780281085.1106992,48,48,48,56,FULL,1780281085.1106992,1780281085.1110015,0.30231475830078125,decode,0,0,452715,0.6046295166015625,2.0,2
forward_start,1780281085.114001,49,49,49,56,FULL,1780281085.114001,1780281085.1141846,0.18358230590820312,decode,1,0,452712,0.36716461181640625,2.0,2
forward_start,1780281085.120483,48,48,48,56,FULL,1780281085.120483,1780281085.1207159,0.23293495178222656,decode,0,0,452715,0.4658699035644531,2.0,2
forward_start,1780281085.125424,47,47,47,56,FULL,1780281085.125424,1780281085.1256394,0.2155303955078125,decode,0,0,452715,0.43487548828125,2.017699115044248,3
forward_start,1780281085.1280239,49,49,49,56,FULL,1780281085.1280239,1780281085.128265,0.2410411834716797,decode,1,0,452712,0.4820823669433594,2.0,2
forward_start,1780281085.1379871,46,46,46,56,FULL,1780281085.1379871,1780281085.1381855,0.1983642578125,decode,0,0,452715,0.396728515625,2.0,2
forward_start,1780281085.1380196,50,50,50,56,FULL,1780281085.1380196,1780281085.1382062,0.18668174743652344,decode,1,0,452712,0.3733634948730469,2.0,2
forward_start,1780281085.1503317,47,47,47,56,FULL,1780281085.1503317,1780281085.1505876,0.25582313537597656,decode,0,0,452715,0.0,0.0,0
forward_start,1780281085.150351,50,50,50,56,FULL,1780281085.150351,1780281085.1505377,0.18668174743652344,decode,1,0,452712,0.0,0.0,0
forward_start,1780281085.1625435,48,48,48,56,FULL,1780281085.1625435,1780281085.1627467,0.20313262939453125,decode,0,0,452715,0.0,0.0,0
forward_start,1780281085.1625617,51,51,51,56,FULL,1780281085.1625617,1780281085.1627502,0.18858909606933594,decode,1,0,452712,0.0,0.0,0
forward_start,1780281085.1748273,48,48,48,56,FULL,1780281085.1748273,1780281085.1750321,0.2048015594482422,decode,0,0,452715,0.0,0.0,0
forward_start,1780281085.1748335,51,51,51,56,FULL,1780281085.1748335,1780281085.1750214,0.18787384033203125,decode,1,0,452712,0.0,0.0,0
forward_start,1780281085.1869268,51,51,51,56,FULL,1780281085.1869268,1780281085.1871111,0.1842975616455078,decode,1,0,452712,0.0,0.0,0
forward_start,1780281085.1869323,48,48,48,56,FULL,1780281085.1869323,1780281085.1871266,0.19431114196777344,decode,0,0,452715,0.0,0.0,0
forward_start,1780281085.1989748,48,48,48,56,FULL,1780281085.1989748,1780281085.1991813,0.20647048950195312,decode,0,0,452715,0.0,0.0,0
forward_start,1780281085.1990204,51,51,51,56,FULL,1780281085.1990204,1780281085.1992066,0.1862049102783203,decode,1,0,452712,0.0,0.0,0
